Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
MAK_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
MAK_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
MAK_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
MAK_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
MAK_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
MAN_anarcho_liberal;Radical;Radical;Radikale;;Radical;;;;;;;;;
MAN_communist;Communist;Communiste;Kommunistisch;;Comunista;;;;;;;;;
MAN_conservative;Reunionist;Réunioniste;Reunionisten;;Reunionista;;;;;;;;;
MAN_fascist;Fascist;Fasciste;Faschisten;;Fascista;;;;;;;;;
MAN_liberal;Tammany Hall;Tammany Hall;Tammany Hall;;Tammany Hall;;;;;;;;;
MAN_reactionary;Nationalist;Nationaliste;Nationalisten;;Nacionalista;;;;;;;;;
MAN_socialist;Independent Communist;Communiste indépendant;Unabhängige Kommunisten;;Comunista Independiente;;;;;;;;;
MAP_anarcho_liberal;Libertarian Party;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
MAP_communist;Communist Party;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
MAP_conservative;Conservative Party;Partido Conservador;Partido Conservador;;;Partido Conservador;;;;;;;;
MAP_fascist;Fascist Party;Partido fasciste;Partido Fascist;;;Partido Fascista;;;;;;;;
MAP_liberal;Liberal Party;Partido Liberal;Partido Liberal;;;Partido Liberal;;;;;;;;
MAP_reactionary;Radical Party;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
MAP_socialist;Socialist Party;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
MAS_anarcho_liberal;Libertarian Faction;;;;;;;;;;;;;
MAS_communist;Communist Faction;;;;;;;;;;;;;
MAS_conservative;Royal Faction;;;;;;;;;;;;;
MAS_fascist;Fascist Faction;;;;;;;;;;;;;
MAS_liberal;Liberal Faction;;;;;;;;;;;;;
MAS_reactionary;The Jihadis;;;;;;;;;;;;;
MAS_socialist;Socialist Faction;;;;;;;;;;;;;
MCK_anarcho_liberal;A Very Unlikely Candidate;Un candidat très improbable;Ein äußerst merkwürdiger Kandidat;;Un candidato muy improbable;;;;;;;;;
MCK_communist;Chinese Communist Party;Parti communiste chinois;Kommunistische Partei China;;Partido Comunista Chino;;;;;;;;;
MCK_conservative;Palace Faction;Faction palatiale;Palastfraktion;;Facción Palaciega;;;;;;;;;
MCK_fascist;Fascist Party;Parti fasciste;Faschistische Partei;;Partido Fascista;;;;;;;;;
MCK_liberal;Liberal Party;Parti libéral;Liberale Partei;;Partido Liberal;;;;;;;;;
MCK_reactionary;Restoration Faction;Faction de la restauration;Restaurationsfraktion;;Facción de la Restauración;;;;;;;;;
MCK_socialist;Manchu Socialist Party;Parti socialiste mandchou;Sozialistische Partei Mandschurei;;Partido Socialista Manchú;;;;;;;;;
MEC_anarcho_liberal;Radikale Arbeiterpartei;Arbeieterpartei radical;Radical Arbeiterpartei;;Radical Arbeieterpartei;;;;;;;;;
MEC_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;
MEC_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;
MEC_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;
MEC_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;
MEC_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;
MEC_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;
MEC_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;
MEC_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;
MEC_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;
MEC_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;
MEC_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;
MEC_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;
MEI_anarcho_liberal;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;
MEI_communist;Kommunistische Arbeiterpartei;Communiste Arneiterpartei;Communist Arbeiterpartei;;Communist Arneiterpartei;;;;;;;;;
MEI_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;
MEI_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;
MEI_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;
MEI_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;
MEI_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;
MEI_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;
MEI_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;
MEI_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;
MEI_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;
MEI_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;
MEI_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;
MEW_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
MEW_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
MEW_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
MEW_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
MEW_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
MEW_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
MEW_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
MEX_anarcho_liberal;Partido Federalista;Partido Federalista;Partido Federalista;;Partido Federalista;;;;;;;;;
MEX_anarcho_liberal_2;Nueva Alianza;Partido Federalista;Partido Federalista;;Partido Federalista;;;;;;;;;
MEX_communist;Partido Comunista Mexicano;Partido Comunista Mexicano;Partido Comunista Mexicano;;Partido Comunista;;;;;;;;;
MEX_communist_2;Partido Liberal Mexicano;Partido Comunista Mexicano;Partido Comunista Mexicano;;Partido Comunista;;;;;;;;;
MEX_communist_3;Partido Socialista Unificado de México;Partido Comunista Mexicano;Partido Comunista Mexicano;;Partido Comunista;;;;;;;;;
MEX_communist_4;Partido del Trabajo;Partido Comunista Mexicano;Partido Comunista Mexicano;;Partido Comunista;;;;;;;;;
MEX_conservative;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;
MEX_conservative_2;Partido Moderado Liberal;Partido Moderado Liberal;Partido Moderado Liberal;;Partido Moderado Liberal;;;;;;;;;
MEX_conservative_3;Partido Constitucionalista;Partido Constitucionalista;Partido Constitucionalista;;Partido Constitucionalista;;;;;;;;;
MEX_conservative_4;El Porfiriato;Partido Constitucionalista;Partido Constitucionalista;;Partido Constitucionalista;;;;;;;;;
MEX_conservative_5;Partido Revolucionario Institucional;Partido Constitucionalista;Partido Constitucionalista;;Partido Constitucionalista;;;;;;;;;
MEX_conservative_6;Partido Verde Ecologista de México;Partido Constitucionalista;Partido Constitucionalista;;Partido Constitucionalista;;;;;;;;;
MEX_conservative_7;Partido Revolucionario Institucional;Partido Constitucionalista;Partido Constitucionalista;;Partido Constitucionalista;;;;;;;;;
MEX_conservative_8;Partido de Centro Democrático;Partido Constitucionalista;Partido Constitucionalista;;Partido Constitucionalista;;;;;;;;;
MEX_conservative_9;Democracia Social;Partido Constitucionalista;Partido Constitucionalista;;Partido Constitucionalista;;;;;;;;;
MEX_conservative_10;Partido Encuentro Social;Partido Constitucionalista;Partido Constitucionalista;;Partido Constitucionalista;;;;;;;;;
MEX_fascist;Partido Fascista;Partido fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;
MEX_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;
MEX_liberal_2;Partido Radical Liberal;Partido Radical Liberal;Partido Radical Liberal;;Partido Radical Liberal;;;;;;;;;
MEX_liberal_3;Partido Progresista;Partido Progresista;Partido Progresista;;Partido Progresista;;;;;;;;;
MEX_liberal_4;Partido Antireelecionista;Partido Antireelecionista;Partido Antireelecionista;;Partido Antireelecionista;;;;;;;;;
MEX_liberal_5;Partido Acción Nacional;Partido Progresista;Partido Progresista;;Partido Progresista;;;;;;;;;
MEX_liberal_6;Partido Humanista;Partido Progresista;Partido Progresista;;Partido Progresista;;;;;;;;;
MEX_reactionary;Partido Imperialista;Partido Imperialista;Partido Imperialista;;Partido Imperialista;;;;;;;;;
MEX_socialist;Partido Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
MEX_socialist_2;Partido Nacional Revolucionario;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
MEX_socialist_3;Partido de la Revolución Mexicana;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
MEX_socialist_4;Partido Revolucionario Institucional;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
MEX_socialist_5;Partido Auténtico de la Revolución Mexicana;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
MEX_socialist_6;Partido Patriótico de México;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
MEX_socialist_7;Partido Mexicano de los Trabajadores;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
MEX_socialist_8;Partido Mexicano Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
MEX_socialist_9;Partido de la Revolución Democrática;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
MEX_socialist_10;Movimiento Ciudadano;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
MEX_socialist_11;Movimiento Regeneración Nacional;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
MGH_anarcho_liberal;Republican People's Party;;;;;;;;;;;;;
MGH_communist;Communist Party of the Action;;;;;;;;;;;;;
MGH_conservative;Party of Sustainable Development;;;;;;;;;;;;;
MGH_fascist;Order Marinitov;;;;;;;;;;;;;
MGH_liberal;Federalist Democratic Party;;;;;;;;;;;;;
MGH_reactionary;Order of the Muslim Senusitov;;;;;;;;;;;;;
MGH_socialist;Baath;;;;;;;;;;;;;
MGL_anarcho_liberal;Freedom Party;Parti de la liberté;Freiheitspartei;;Partido Libertario;;;;;;;;;
MGL_communist;Communist Party;Parti communiste ;Kommunistische Partei;;Partido Comunista;;;;;;;;;
MGL_conservative;Conservative Party;Parti conservateur;Konservative Partei;;Partido Conservador;;;;;;;;;
MGL_fascist;Unity Party;Parti unitaire;Einheitspartei;;Partido de la Unidad;;;;;;;;;
MGL_liberal;Liberal Party;Parti libéral;Liberale Partei;;Partido Liberal;;;;;;;;;
MGL_reactionary;Lama Faction;Faction Lama;Lama-Fraktion;;Facción Lama;;;;;;;;;
MGL_socialist;Socialist Party;Parti socialiste;Sozialistische Partei;;Partido Socialista;;;;;;;;;
MIC_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;
MIC_communist_86;Communists;Communists;Communists;;;;;;;;;;;
MIC_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;
MIC_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;
MIC_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;
MIC_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;
MIC_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;
MIC_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;
MIC_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;
MOD_anarcho_liberal;Radicali;Radical;Radikali;;Radical;;;;;;;;;
MOD_communist;Comunisti;Communiste;Communisti;;Comunista;;;;;;;;;
MOD_conservative;Moderati;Moderati;Moderati;;Moderati;;;;;;;;;
MOD_fascist;Fascisti;Fasciste;Fascisti;;Fascista;;;;;;;;;
MOD_liberal;Reformisti;Reformisti;Reformisti;;Reformisti;;;;;;;;;
MOD_liberal_2;Liberale;Liberale;Liberali;;Liberale;;;;;;;;;
MOD_reactionary;Restaurazionisti;Ristorazionista;Ristorazionista;;Ristorazionista;;;;;;;;;
MOD_socialist;Socialisti;Sozialisti;Sozialisti;;Sozialisti;;;;;;;;;
MOL_anarcho_liberal;Partidul Radical;Partidul radical;Partidul Radical;;Partidul Radical;;;;;;;;;
MOL_communist;Partidul Communist;Partidul communiste;Partidul Communist;;Partidul Communist;;;;;;;;;
MOL_conservative;Partidul Conservator;Partidul Conservator;Partidul Conservator;;Partidul Conservator;;;;;;;;;
MOL_conservative_2;Partidul Taranesc;Partidul Taranesc;Partidul Taranesc;;Partidul Taranesc;;;;;;;;;
MOL_conservative_3;Partidul Conservator Democrat;Partidul conservateur-démocrate;Partidul Conservator Democrat;;Partidul Conservator Democrat;;;;;;;;;
MOL_fascist;Garda de Fier;Garda de Fier;Garda de Fier;;Garda de Fier;;;;;;;;;
MOL_liberal;Partida Nationala;Partida Nationala;Partida Nationala;;Partida Nationala;;;;;;;;;
MOL_liberal_2;Partidul Liberal;Partidul libéral;Partidul Liberal;;Partidul Liberal;;;;;;;;;
MOL_reactionary;Partida Boiereasca;Partida Boiereasca;Partida Boiereasca;;Partida Boiereasca;;;;;;;;;
MOL_reactionary_2;Partidul Nationalist Democrat;Partidul nationaliste-démocrate;Partidul Nationalist Democrat;;Partidul Nationalist Democrat;;;;;;;;;
MOL_socialist;Partidul Social  Democrat;Partidul social-démocrate;Partidul Social Democrat;;Partidul Social Democrat;;;;;;;;;
MON_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
MON_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
MON_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
MON_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
MON_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
MON_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
MON_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
MOR_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
MOR_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
MOR_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
MOR_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
MOR_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
MOR_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
MOR_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
MSI_anarcho_liberal_93;Libertarian Party;;;;;;;;;;;;;
MSI_communist_86;Communist Party;;;;;;;;;;;;;
MSI_conservative_92;Conservative Party;;;;;;;;;;;;;
MSI_fascist_72;Fascist Party;;;;;;;;;;;;;
MSI_liberal_79;Liberal Party;;;;;;;;;;;;;
MSI_liberal_87;National Liberal Party;;;;;;;;;;;;;
MSI_reactionary_84;Monarchist Party;;;;;;;;;;;;;
MSI_socialist_85;Socialist Party;;;;;;;;;;;;;
MSI_socialist_99;National Socialist Party;;;;;;;;;;;;;
MTC_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
MTC_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
MTC_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
MTC_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
MTC_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
MTC_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
MTC_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
MUG_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
MUG_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
MUG_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
MUG_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
MUG_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
MUG_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
MUG_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
MYA_anarcho_liberal;Libertarian Party;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
MYA_communist;Communist Party;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
MYA_conservative;Conservative Party;Partido Conservador;Partido Conservador;;;Partido Conservador;;;;;;;;
MYA_fascist;Fascist Party;Partido fasciste;Partido Fascist;;;Partido Fascista;;;;;;;;
MYA_liberal;Liberal Party;Partido Liberal;Partido Liberal;;;Partido Liberal;;;;;;;;
MYA_reactionary;Radical Party;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
MYA_socialist;Socialist Party;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
MYS_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
MYS_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
MYS_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
MYS_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
MYS_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
MYS_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
MYS_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
NAG_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
NAG_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
NAG_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
NAG_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
NAG_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
NAG_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
NAG_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
NAL_anarcho_liberal;The Radical Party;Parti radical;Die radikale Partei;;El Partido Radical;;;;;;;;;
NAL_communist;The Communist Party;Parti communiste;Die kommunistische Partei;;El Partido Comunista;;;;;;;;;
NAL_conservative;Voortrekker Partei;Voortrekker Partei;Voortrekker Partei;;Voortrekker Partei;;;;;;;;;
NAL_conservative_2;Boeren Partei;Boeren Partei;Boeren Partei;;Boeren Partei;;;;;;;;;
NAL_fascist;The Fascist Party;Parti fasciste;Die faschistische Partei;;El Partido Fascista;;;;;;;;;
NAL_liberal;The Liberal Party;Parti libéral;Die liberale Partei;;El Partido Liberal;;;;;;;;;
NAL_reactionary;The Nationalist Party;Parti nationaliste;Die nationalistische Partei;;El Partido Nacionalista;;;;;;;;;
NAL_socialist;The Socialist Party;Parti socialiste;Die sozialistische Partei;;El Partido Socialista;;;;;;;;;
NAS_anarcho_liberal;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;
NAS_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;
NAS_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;
NAS_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;
NAS_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;
NAS_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;
NAS_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;
NAS_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;
NAS_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;
NAS_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;
NAS_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;
NAS_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;
NAS_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;
NAU_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;
NAU_communist_86;Communists;Communists;Communists;;;;;;;;;;;
NAU_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;
NAU_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;
NAU_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;
NAU_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;
NAU_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;
NAU_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;
NAU_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;
NEJ_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
NEJ_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
NEJ_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
NEJ_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
NEJ_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
NEJ_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
NEJ_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
NEN_anarcho_liberal;Radical;Radical;Radikale;;Radical;;;;;;;;;
NEN_communist;Communist;Communiste;Kommunisten;;Comunista;;;;;;;;;
NEN_conservative;Democratic;Démocratique;Demokraten;;Demócratas;;;;;;;;;
NEN_fascist;Fascist;Fasciste;Faschisten;;Fascista;;;;;;;;;
NEN_liberal;Federalist;Fédéraliste;Federalist;;Federalistas;;;;;;;;;
NEN_liberal_2;Progressive;Progressiste;Progressive;;Progresistas;;;;;;;;;
NEN_reactionary;Nationalist;Nationaliste;Nationalisten;;Nacionalista;;;;;;;;;
NEN_socialist;United Socialist;Socialiste uni;Vereinigte Sozialisten;;Socialistas Unidos;;;;;;;;;
NEP_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
NEP_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
NEP_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
NEP_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
NEP_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
NEP_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
NEP_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
NET_anarcho_liberal;Puttianen;;;;;;;;;;;;;
NET_anarcho_liberal_2;Radikale Bond;;;;;;;;;;;;;
NET_anarcho_liberal_3;Vrije Socialisten;;;;;;;;;;;;;
NET_communist;Sociaal Democratische Partij;;;;;;;;;;;;;
NET_communist_2;Communistische Partij Holland;;;;;;;;;;;;;
NET_conservative;Regeringsgezinden;;;;;;;;;;;;;
NET_conservative_2;Conservatieven;;;;;;;;;;;;;
NET_conservative_3;Vrije Antirevolutionaire Partij;;;;;;;;;;;;;
NET_conservative_4;Algemeene Bond;;;;;;;;;;;;;
NET_conservative_5;Christlijk-Historische Unie;;;;;;;;;;;;;
NET_conservative_6;Rooms Katholieken;;;;;;;;;;;;;
NET_conservative_7;Bahlmannianen;;;;;;;;;;;;;
NET_conservative_8;Rooms Katholieken;;;;;;;;;;;;;
NET_fascist;Verbond Van Actualisten;;;;;;;;;;;;;
NET_liberal;Financieel Oppositionelen;;;;;;;;;;;;;
NET_liberal_2;Oppositionelen;;;;;;;;;;;;;
NET_liberal_3;Moderaten;;;;;;;;;;;;;
NET_liberal_4;Schaepmannianen;;;;;;;;;;;;;
